Degree,Profession,Age,Gender,Leadership POS,Act Member POS,CGPA,Average Prof Grade,Average Elec Grade,OJT Grade,SS_1,SS_2,SS_3,SS_4,SS_5,SS_6,HS_1,HS_2,HS_3,HS_4,HS_5,HS_6,Soft Skills Ave,Hard Skills Ave,Database Management Skills,Java Programming Skills,Networking Skills,Python Programming Skills,System Design Skills,Web Development Skills,Cybersecurity Skills,Cloud Computing Skills,Data Structures & Algorithms,Machine Learning Skills,Programming Logic Skills,Software Engineering Skills,Artificial Intelligence Skills,Auditing Skills,Budgeting & Analysis Skills,Financial Accounting Skills,Taxation Skills,Risk Management Skills,Financial Management Skills,Leadership & Decision-Making Skills,Marketing Skills,Strategic Planning Skills,Consumer Behavior Analysis,Sales Management Skills,Innovation & Business Planning Skills,Food & Beverage Operations Skills,Front Office & Reservations Skills,Housekeeping Standards Skills,Events & Banquet Coordination Skills,Customer Experience & Guest Relations Skills,Clinical & Patient Care Skills,Pharmacology & Medication Skills,Community Health & Education Skills,Infection Control & Safety Skills,Nursing Assessment & Documentation Skills,Circuit Analysis & Electronics Skills,Embedded Systems Skills,Network & Telecom Skills,RF & Wireless Basics Skills,Technical Troubleshooting Skills,Classroom Management Skills,Curriculum Development Skills,Educational Technology Skills,Teaching Skills,English Communication & Writing Skills,Mathematics Instruction & Reasoning Skills,Filipino Communication & Writing Skills,Child Development & Learning Skills,Foundational Literacy & Numeracy Skills,Technical Knowledge in Degree
BSEd-English,Content Writer (Education),28,Male,Yes,Yes,2.8,86.8,88.8,96.6,81.73,74.99,57.03,66.06,53.3,67.07,58.33,80.62,63.76,74.27,64.53,65.37,66.7,67.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.82,72.32,64.34,63.61,97.82,0.0,0.0,0.0,0.0,0.0
BSEd-English,ESL Teacher,29,Female,Yes,Yes,1.64,88.2,95.4,88.1,78.86,63.16,61.77,75.3,65.66,52.41,83.91,67.42,65.75,57.83,59.01,65.8,66.19,66.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.07,83.22,67.33,75.88,93.94,0.0,0.0,0.0,0.0,0.0
BSEd-English,Curriculum Assistant,21,Male,No,Yes,1.72,87.4,88.0,96.7,56.91,64.62,81.0,72.64,80.88,52.36,61.57,58.41,86.47,79.88,67.99,79.84,68.07,72.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.81,99.66,62.98,71.75,82.64,0.0,0.0,0.0,0.0,0.0
BSEd-English,Content Writer (Education),27,Female,No,Yes,1.83,92.0,82.9,99.0,87.63,65.44,70.11,63.4,85.14,82.87,82.38,72.27,78.94,67.28,86.87,64.63,75.77,75.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.74,84.44,78.78,85.05,90.87,0.0,0.0,0.0,0.0,0.0
BSEd-English,Secondary School Teacher (English),26,Female,No,Yes,2.4,88.0,88.4,97.2,80.72,74.47,59.17,94.95,76.12,78.65,70.66,55.39,71.52,55.0,76.44,78.3,77.35,67.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,81.18,76.85,65.64,94.76,0.0,0.0,0.0,0.0,0.0
BSEd-English,Academic Tutor,25,Female,Yes,Yes,2.84,87.3,87.7,78.9,75.47,74.27,55.61,90.92,81.65,77.76,81.04,87.91,88.09,73.86,77.72,56.36,75.95,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.78,69.42,62.9,98.14,77.57,0.0,0.0,0.0,0.0,0.0
BSEd-English,Academic Tutor,27,Male,Yes,No,1.68,89.1,91.0,83.0,90.65,54.47,85.95,78.03,70.94,77.74,67.38,58.84,60.14,62.15,59.75,57.82,76.3,61.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.36,58.63,59.71,93.85,80.9,0.0,0.0,0.0,0.0,0.0
BSEd-English,Secondary School Teacher (English),23,Female,Yes,Yes,2.91,95.0,87.5,97.5,92.95,77.82,68.96,77.6,66.96,67.04,89.41,83.67,64.49,77.75,71.33,64.84,75.22,75.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.64,67.19,62.73,69.36,93.58,0.0,0.0,0.0,0.0,0.0
BSEd-English,Curriculum Assistant,22,Female,Yes,Yes,1.85,88.3,89.0,93.6,75.76,82.88,84.48,71.71,71.51,77.88,85.43,71.26,65.32,63.8,82.84,82.06,77.37,75.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.75,93.52,70.37,69.92,62.7,0.0,0.0,0.0,0.0,0.0
BSEd-English,Secondary School Teacher (English),28,Female,Yes,Yes,1.38,90.4,91.0,85.2,82.72,70.3,61.86,83.18,75.76,65.4,73.6,73.06,68.31,60.75,63.3,59.47,73.2,66.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4,79.07,70.77,71.29,91.73,0.0,0.0,0.0,0.0,0.0
BSEd-English,Academic Tutor,24,Female,No,No,2.26,88.7,90.0,79.2,82.8,72.68,53.62,79.65,73.49,79.2,74.31,81.8,62.27,79.85,60.63,64.97,73.57,70.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.26,65.59,73.03,98.28,62.6,0.0,0.0,0.0,0.0,0.0
BSEd-English,Secondary School Teacher (English),24,Male,No,Yes,1.26,86.7,82.9,96.7,82.18,71.03,86.69,83.71,80.56,62.72,65.0,63.22,67.32,70.37,62.48,77.14,77.81,67.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.17,69.76,75.65,84.94,92.25,0.0,0.0,0.0,0.0,0.0
BSEd-English,Curriculum Assistant,24,Male,No,Yes,1.82,83.2,82.8,91.1,64.61,85.93,60.08,83.41,66.88,81.4,72.81,79.82,58.23,74.19,56.49,88.35,73.72,71.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.89,94.88,81.9,60.74,74.81,0.0,0.0,0.0,0.0,0.0
BSEd-English,Content Writer (Education),25,Male,Yes,No,1.32,83.4,88.9,82.2,54.95,78.78,75.59,71.28,69.58,72.18,59.95,84.72,72.98,66.68,84.25,72.35,70.39,73.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.37,65.29,85.41,71.46,90.33,0.0,0.0,0.0,0.0,0.0
BSEd-English,Curriculum Assistant,24,Female,No,No,1.27,85.8,86.0,85.6,61.45,69.23,67.18,62.72,56.22,84.39,59.26,60.81,89.65,82.36,89.86,81.29,66.86,77.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.73,94.94,59.02,77.91,78.52,0.0,0.0,0.0,0.0,0.0
BSEd-English,Curriculum Assistant,24,Female,Yes,Yes,2.24,94.1,92.7,81.0,60.74,55.91,70.13,62.77,65.13,78.17,58.39,86.99,80.78,80.94,86.52,88.07,65.47,80.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.51,98.89,59.17,75.34,63.07,0.0,0.0,0.0,0.0,0.0
BSEd-English,Curriculum Assistant,24,Male,No,No,2.29,90.9,82.4,82.0,83.51,79.4,62.27,54.47,73.53,76.92,64.06,62.85,70.88,60.45,55.3,58.69,71.68,62.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.76,92.55,58.64,67.51,62.82,0.0,0.0,0.0,0.0,0.0
BSEd-English,ESL Teacher,22,Male,No,No,1.33,90.4,91.3,94.5,78.26,55.8,76.24,85.28,86.52,70.65,86.77,77.01,80.58,73.02,56.43,64.4,75.46,73.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.57,67.69,84.74,64.26,90.53,0.0,0.0,0.0,0.0,0.0
BSEd-English,Secondary School Teacher (English),29,Male,No,No,2.61,87.8,85.8,85.6,94.34,68.4,78.27,79.59,68.91,61.44,65.43,82.85,57.48,81.99,72.68,89.7,75.16,75.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.74,68.16,76.03,84.1,99.33,0.0,0.0,0.0,0.0,0.0
BSEd-English,Curriculum Assistant,25,Male,Yes,Yes,3.18,85.7,89.0,79.2,79.09,85.86,57.13,78.52,70.67,58.11,70.68,78.31,77.83,87.34,61.65,67.26,71.56,73.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.99,95.33,61.78,64.68,61.4,0.0,0.0,0.0,0.0,0.0
BSEd-English,Academic Tutor,22,Male,No,Yes,2.49,95.8,82.7,89.7,79.13,65.48,70.7,94.51,54.53,69.75,65.32,60.53,59.36,89.74,72.66,89.25,72.35,72.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.29,66.94,66.88,96.46,70.89,0.0,0.0,0.0,0.0,0.0
BSEd-English,Content Writer (Education),25,Male,No,Yes,2.69,91.0,90.8,97.4,55.67,84.18,62.56,78.63,61.48,87.58,60.75,81.98,73.33,64.24,80.53,77.36,71.68,73.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,67.61,81.16,60.04,92.87,0.0,0.0,0.0,0.0,0.0
BSEd-English,Academic Tutor,28,Female,Yes,Yes,1.29,91.6,92.5,96.7,81.18,68.72,80.82,80.04,63.81,58.44,60.26,78.81,86.88,78.13,87.05,75.78,72.17,77.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33,75.84,84.04,90.08,79.28,0.0,0.0,0.0,0.0,0.0
BSEd-English,ESL Teacher,23,Male,No,No,1.5,85.9,95.2,94.8,79.86,63.6,66.25,76.53,86.29,60.19,78.12,59.04,58.52,60.73,65.62,81.24,72.12,67.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.71,62.76,69.62,76.87,96.77,0.0,0.0,0.0,0.0,0.0
BSEd-English,Secondary School Teacher (English),21,Male,No,Yes,2.62,92.1,84.6,97.5,92.87,67.59,66.23,85.15,66.25,56.8,76.5,66.81,66.54,88.21,84.58,61.97,72.48,74.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.49,82.47,82.49,63.8,95.6,0.0,0.0,0.0,0.0,0.0
BSEd-English,Academic Tutor,24,Female,No,No,3.12,86.0,88.5,78.2,79.95,85.42,86.59,91.33,56.05,77.04,67.13,89.09,73.72,72.25,85.75,82.93,79.4,78.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.77,81.4,59.01,99.72,77.84,0.0,0.0,0.0,0.0,0.0
BSEd-English,Curriculum Assistant,29,Male,Yes,No,1.89,88.7,93.2,85.4,61.77,75.4,65.35,70.04,61.03,78.83,71.89,82.13,71.2,79.54,65.34,80.22,68.74,75.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.94,90.08,73.45,67.23,62.23,0.0,0.0,0.0,0.0,0.0
BSEd-English,Academic Tutor,23,Female,No,No,1.56,91.1,84.2,98.1,75.13,67.65,58.76,77.16,54.68,63.31,61.55,82.27,55.09,65.17,65.63,73.71,66.12,67.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.85,68.03,82.08,98.3,69.3,0.0,0.0,0.0,0.0,0.0
BSEd-English,ESL Teacher,25,Male,Yes,Yes,2.02,86.4,94.1,91.3,77.51,55.39,80.93,79.39,84.24,63.3,71.63,55.61,70.41,83.27,56.2,57.14,73.46,65.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.02,75.67,82.6,70.94,90.97,0.0,0.0,0.0,0.0,0.0
BSEd-English,Curriculum Assistant,24,Male,No,Yes,3.11,82.3,89.2,98.4,84.24,85.77,79.96,76.32,72.18,80.86,65.83,80.74,88.69,89.23,59.82,67.53,79.89,75.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.35,99.57,58.14,77.55,81.47,0.0,0.0,0.0,0.0,0.0
BSEd-English,Secondary School Teacher (English),23,Female,Yes,No,2.78,83.1,87.6,82.3,77.93,57.37,71.31,78.8,77.94,54.92,71.9,82.08,75.38,65.52,78.73,63.02,69.71,72.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.69,77.77,76.23,70.03,95.91,0.0,0.0,0.0,0.0,0.0
BSEd-English,ESL Teacher,21,Female,No,No,1.65,82.1,95.5,96.1,88.98,52.88,56.44,85.39,84.92,76.16,59.6,86.16,74.25,68.09,57.5,59.12,74.13,67.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.63,64.04,71.45,79.83,98.36,0.0,0.0,0.0,0.0,0.0
BSEd-English,Content Writer (Education),29,Female,Yes,No,2.83,83.6,82.0,94.9,83.58,53.74,59.88,54.87,85.92,76.01,86.35,82.16,87.94,56.21,69.89,81.01,69.0,77.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.59,84.35,71.27,60.04,96.96,0.0,0.0,0.0,0.0,0.0
BSEd-English,ESL Teacher,23,Male,Yes,No,3.07,95.6,84.3,92.6,82.72,85.77,68.58,90.04,77.19,77.49,59.69,58.56,62.03,59.49,61.76,63.84,80.3,60.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,79.74,69.63,80.93,91.36,0.0,0.0,0.0,0.0,0.0
BSEd-English,Content Writer (Education),29,Male,No,Yes,1.29,88.0,90.6,82.8,72.6,74.8,83.67,56.89,67.79,58.81,65.34,69.9,78.07,56.38,67.03,86.88,69.09,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.7,71.44,85.51,72.24,91.21,0.0,0.0,0.0,0.0,0.0
BSEd-English,Curriculum Assistant,26,Male,Yes,No,2.15,88.6,84.8,89.0,62.61,53.75,79.48,67.47,64.96,64.29,79.49,73.94,63.46,85.53,80.98,71.75,65.43,75.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.67,94.03,73.25,78.24,85.56,0.0,0.0,0.0,0.0,0.0
BSEd-English,ESL Teacher,22,Male,No,No,2.18,90.0,90.9,89.3,91.22,76.54,69.1,79.48,60.06,67.13,55.06,64.03,85.05,67.46,60.49,89.91,73.92,70.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,72.49,73.62,70.92,93.55,0.0,0.0,0.0,0.0,0.0
BSEd-English,Content Writer (Education),25,Male,No,Yes,2.73,93.3,95.4,89.7,56.55,60.29,71.73,55.43,65.73,59.13,58.88,64.23,74.42,65.0,61.77,67.97,61.48,65.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.02,81.48,59.41,85.38,94.73,0.0,0.0,0.0,0.0,0.0
BSEd-English,ESL Teacher,25,Male,Yes,No,1.8,88.6,92.9,99.0,79.47,72.82,78.89,86.67,82.95,65.06,60.02,71.62,58.58,63.42,55.07,57.17,77.64,60.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.45,64.66,70.67,85.26,92.37,0.0,0.0,0.0,0.0,0.0
BSEd-English,ESL Teacher,29,Male,No,No,2.3,86.3,93.1,84.7,87.02,86.2,85.3,93.31,71.72,69.5,82.42,72.68,56.83,68.31,82.17,71.39,82.18,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.39,74.68,78.39,82.79,96.04,0.0,0.0,0.0,0.0,0.0
BSEd-English,ESL Teacher,23,Male,Yes,Yes,1.26,94.3,90.4,84.9,93.39,83.66,62.66,80.88,86.12,86.76,55.07,64.03,86.9,89.93,64.26,83.45,82.25,73.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,82.04,71.68,79.56,94.84,0.0,0.0,0.0,0.0,0.0
BSEd-English,Content Writer (Education),27,Male,No,No,3.04,89.3,83.0,84.2,72.79,76.68,67.92,61.72,58.29,53.24,63.26,86.53,61.93,67.59,88.19,75.62,65.11,73.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.57,84.73,66.98,64.43,96.22,0.0,0.0,0.0,0.0,0.0
BSEd-English,Curriculum Assistant,28,Female,Yes,No,1.64,92.3,88.7,93.7,59.79,83.6,77.53,75.3,65.26,72.7,56.62,88.39,80.05,81.06,65.76,72.74,72.36,74.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.53,94.94,63.59,60.16,75.37,0.0,0.0,0.0,0.0,0.0
BSEd-English,Academic Tutor,22,Female,No,No,1.39,91.2,83.0,89.0,90.15,87.07,78.77,91.53,57.11,84.84,57.35,62.25,79.86,62.94,68.47,65.43,81.58,66.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.77,67.64,66.01,90.3,58.13,0.0,0.0,0.0,0.0,0.0
